Address,Possesion,Furnishing,Buildup_area,Carpet_area,Bathrooms,Parking,Price,Brokerage,Floor,Per_sqft_price,BHK,Total_bedrooms
"Ekta Parksville, Global City, Virar West, Mumbai",Ready to move,Semi Furnished,995.0,715.0,2.0,3,4200000,81999.0,14.0,4220.0,2.0,2.0
"Kakad Paradise Phase 2, Pandurang Wadi, Mira Road East, Mumbai",Ready to move,Unfurnished,1050.0,714.0,2.0,1,12500000,130000.0,15.0,11900.0,2.0,2.0
"Aarey Colony, Goregaon East, Mumbai",Ready to move,Fully Furnished,560.0,350.0,1.0,1,6500000,120000.0,8.0,11610.0,1.0,1.0
"Devki Nagar, Borivali West, Mumbai",Ready to move,Semi Furnished,650.0,450.0,2.0,1,11000000,100000.0,7.0,16920.0,1.0,1.0
"Veena Serenity, Sai Baba Nagar, Chembur, Mumbai",Ready to move,Unfurnished,1052.0,512.0992991,1.0,1,15400000,160000.0,16.0,14670.0,2.0,2.0
"Shapoorji Pallonji Sarova Complex, Singh Agri Estate, Kandivali East, Mumbai",Ready to move,Unfurnished,645.0,455.5722156,1.0,1,11000000,11000000.0,32.0,17050.0,2.0,2.0
"kiran tower malad est, Malvani, Malad West, Mumbai",Ready to move,Unfurnished,900.0,671.9990119,2.0,1,19500000,19500000.0,14.0,21670.0,2.0,2.0
"Parikh Paradise Residency, Y K Nagar, Virar West, Mumbai",Ready to move,Unfurnished,650.0,354.0,1.0,0,4200000,79999.0,9.0,6460.0,1.0,1.0
"Bandra West, Mumbai",Ready to move,Semi Furnished,2500.0,1926.633218,1.0,2,105000000,105000000.0,10.0,42000.0,4.0,4.0
"Alfa Mana A M Residency, Mazgaon, Mumbai",Ready to move,Semi Furnished,650.0,430.0,2.0,1,16000000,160000.0,9.0,24610.0,1.0,1.0
"Cuffe Parade, Mumbai",Ready to move,Fully Furnished,990.0,1223.998129,1.0,1,52500000,52500000.0,20.0,53030.0,2.0,2.0
"Ekta Meadows, Siddharth Nagar, Borivali East, Mumbai",Ready to move,Fully Furnished,1385.0,1080.0,3.0,1,31000000,300000.0,28.0,22380.0,3.0,3.0
"Tilak Nagar, Chembur, Mumbai",Ready to move,Semi Furnished,523.0,517.8177589,1.0,0,11200000,11200000.0,14.0,21410.0,1.0,2.0
"Premium Building, Airport Area, Juhu, Mumbai",Ready to move,Semi Furnished,1466.0,1367.019283,1.0,2,71100000,71100000.0,16.0,48500.0,3.0,3.0
"Om CHS Andheri west, Shastri Nagar, Andheri West, Mumbai",Ready to move,Fully Furnished,1250.0,1056.379435,1.0,1,38500000,38500000.0,7.0,30800.0,3.0,3.0
"Rizvi Cedar, Triveni Nagar, Malad East, Mumbai",Ready to move,Semi Furnished,1292.0,1192.0,3.0,1,33000000,330000.0,23.0,25540.0,4.0,4.0
"RUNWAL FOREST, Kanjurmarg West, Mumbai",Ready to move,Semi Furnished,1050.0,842.9103491,1.0,2,25000000,25000000.0,38.0,23810.0,3.0,2.0
"Gurukrupa Vyom, MHADA Colony, Juhu, Mumbai",Ready to move,Unfurnished,2090.0,1990.0,3.0,1,109900000,0.0,14.0,52580.0,4.0,4.0
"Ajmera Greenfinity, Bhakti Park, Wadala East, Mumbai",Ready to move,Unfurnished,400.0,340.0,1.0,1,11700000,120000.0,22.0,29250.0,1.0,1.0
"Swaraj Building, Deonar, Govandi, Mumbai",Ready to move,Unfurnished,650.0,462.3883832,1.0,1,12500000,12500000.0,16.0,19230.0,1.0,2.0
"Sankalp II, Malad East, Mumbai",Ready to move,Unfurnished,750.0,650.0,2.0,1,15500000,160000.0,7.0,20670.0,2.0,2.0
"Pinnacolo And Pinnacolo NX, Chandan Shanti, Mira Road East, Mumbai",Ready to move,Semi Furnished,1400.0,952.0,3.0,1,13300000,0.0,22.0,9480.0,3.0,3.0
"A M Aim Residency 1, Natwar Nagar, Jogeshwari East, Mumbai",Ready to move,Unfurnished,450.0,372.0,2.0,0,11500000,4639863.254,18.0,25550.0,1.0,1.0
"Runwal Forest Tower 5 To 8, Kanjurmarg West, Mumbai",Ready to move,Unfurnished,1260.0,771.0,2.0,1,20000000,200000.0,36.0,15870.0,2.0,2.0
"Shree Balaji Heights, Mira Road East, Mumbai",Ready to move,Semi Furnished,995.0,620.0,2.0,1,12400000,130000.0,12.0,12460.0,2.0,2.0
"Kanakia Levels, Gautam Nagar, Malad East, Mumbai",Ready to move,Semi Furnished,1050.0,800.0,2.0,1,26500000,260000.0,38.0,25240.0,2.0,2.0
"Ashmi garden, Tilak Nagar, Chembur, Mumbai",Ready to move,Fully Furnished,786.0,748.4141614,1.0,1,20500000,20500000.0,16.0,26080.0,2.0,2.0
"Runwal Greens, Sarvodaya Nagar, Bhandup West, Mumbai",Ready to move,Unfurnished,1900.0,1218.0,2.0,3,37000000,370000.0,38.0,19470.0,3.0,3.0
"Hiranandani Gardens Silver Oak, Panchkutir Ganesh Nagar, Powai, Mumbai",Ready to move,Semi Furnished,1070.0,700.0,2.0,1,25000000,250000.0,7.0,23360.0,2.0,2.0
"Hiranandani Castle Rock, Hiranandani Gardens, Powai, Mumbai",Ready to move,Semi Furnished,1150.0,777.0,2.0,2,35000000,350000.0,23.0,30430.0,2.0,2.0
"Model Town, SV Patel Nagar, Andheri West, Mumbai",Ready to move,Fully Furnished,900.0,620.0,2.0,1,24500000,250000.0,12.0,27220.0,2.0,2.0
"Primus Residences, Vakola, Santacruz East, Mumbai",Ready to move,Fully Furnished,886.0,886.0,2.0,1,31000000,320000.0,15.0,34990.0,2.0,2.0
"Runwal Forest, Kanjurmarg West, Mumbai",Ready to move,Unfurnished,650.0,504.985397,1.0,1,12000000,12000000.0,50.0,18460.0,2.0,2.0
"Shyam Gokul Garden, Asha Nagar, Kandivali East, Mumbai",Ready to move,Semi Furnished,575.0,420.0,2.0,0,9100000,91000.0,7.0,15830.0,1.0,1.0
"Mulund Tulip, Hira Nagar, Mulund West, Mumbai",Ready to move,Fully Furnished,1400.0,850.0,2.0,1,22500000,9868998.618,8.0,16070.0,3.0,3.0
"Nahalchand Laloochand Aryavarta, Nl Complex, Dahisar East, Mumbai",Ready to move,Semi Furnished,1100.0,981.0,3.0,2,25000000,250000.0,23.0,22730.0,3.0,3.0
"chauhan Galexy, Chandan Shanti, Mira Road East, Mumbai",Ready to move,Semi Furnished,999.0,543.6299834,2.0,1,7800000,78546.41255,7.0,7810.0,2.0,2.0
"SKG Gurukripa, Sai Baba Nagar, Chembur, Mumbai",Ready to move,Semi Furnished,750.0,660.5470367,1.0,1,21000000,21000000.0,12.0,28000.0,2.0,2.0
"PLATINUM AKSHAY CHS LTD , Four Bungalows, Andheri West, Mumbai",Ready to move,Semi Furnished,810.0,616.4925496,1.0,1,22500000,22500000.0,15.0,27800.0,2.0,2.0
"Runwal Greens, P&T Staff Colony, Mulund West, Mumbai",Ready to move,Semi Furnished,735.0,732.0,2.0,1,20000000,190000.0,36.0,27210.0,2.0,2.0
"Sheth Montana, Vasant Oscar, Mulund West, Mumbai",Ready to move,Unfurnished,723.0,723.0,2.0,1,22000000,220000.0,40.0,30430.0,2.0,2.0
"Shapoorji Pallonji Sarova, Singh Agri Estate, Kandivali East, Mumbai",Ready to move,Semi Furnished,700.0,602.0,2.0,1,11900000,120000.0,32.0,17000.0,2.0,2.0
"Gurukrupa Marina Enclave, Jankalyan Nagar, Malad West, Mumbai",Ready to move,Unfurnished,602.0,452.0,2.0,2,10300000,110000.0,23.0,17110.0,1.0,1.0
"Bandra West, Mumbai",Ready to move,Semi Furnished,3000.0,2717.843038,2.0,1,230000000,230000000.0,16.50388068,76670.0,3.0,3.0
"GULMOHAR ROAD, Vallabh Nagar, Juhu, Mumbai",Ready to move,Semi Furnished,1140.0,1367.875519,1.0,0,57500000,57500000.0,7.0,50440.0,3.0,3.0
"Transcon Triumph , Adarsh Nagar, Andheri West, Mumbai",Ready to move,Unfurnished,3600.0,1554.842832,1.0,1,95000000,95000000.0,37.0,26390.0,4.0,4.0
"Teakwood Apartment, P&T Staff Colony, Mulund West, Mumbai",Ready to move,Unfurnished,450.0,312.0,2.0,1,12000000,142526.0305,32.0,26670.0,1.0,1.0
"MAAD Yashvant Srushti Bldg 1 To 6, Khaira, Boisar, Mumbai",Ready to move,Unfurnished,840.0,604.0,1.0,1,2850000,56999.0,4.0,3390.0,2.0,2.0
"Sai Baba Nagar, Chembur, Mumbai",Ready to move,Unfurnished,850.0,644.0493299,1.0,0,17000000,17000000.0,13.0,20000.0,2.0,2.0
"park residency, Mhatre Wadi, Dahisar West, Mumbai",Ready to move,Unfurnished,890.0,713.0449518,2.0,1,18000000,18000000.0,18.0,20220.0,2.0,2.0
"Runwal Forest Tower 1 To 4, Kanjurmarg West, Mumbai",Ready to move,Fully Furnished,629.0,479.0,2.0,2,13500000,140000.0,40.0,21460.0,2.0,2.0
"PNK Poonam Sagar Complex, Poonam Sagar Complex, Mira Road East, Mumbai",Ready to move,Unfurnished,936.0,780.0,3.0,1,12000000,102322.1379,7.0,12820.0,3.0,3.0
"Aera Apartment, Sai Baba Nagar, Chembur, Mumbai",Ready to move,Semi Furnished,600.0,472.3191114,1.0,1,15500000,15500000.0,12.0,25830.0,1.0,2.0
"Silver Crest CHS, Chandivali, Powai, Mumbai",Ready to move,Unfurnished,1100.0,710.0,2.0,1,18500000,190000.0,7.0,16820.0,2.0,2.0
"Prime, Mulund East, Mumbai",Ready to move,Unfurnished,950.0,806.6686383,1.0,3,23000000,23000000.0,20.0,24210.0,3.0,4.0
"Gundecha Symphony, Veer Desai Industrial Estate, Andheri West, Mumbai",Ready to move,Semi Furnished,950.0,800.0,2.0,1,32500000,10575446.27,16.0,34210.0,2.0,2.0
"Lodha Aqua, Chandan Shanti, Mira Road East, Mumbai",Ready to move,Fully Furnished,1650.0,1350.0,3.0,3,19000000,190000.0,16.0,11520.0,3.0,3.0
"Sector 2 Charkop, Kandivali West, Mumbai",Ready to move,Unfurnished,570.0,435.1136895,1.0,1,9800000,95059.82173,7.0,17190.0,1.0,2.0
"Shree Township Phase 2 Building No 5, Juna Palghar, Palghar, Mumbai",Ready to move,Fully Furnished,540.0,353.3913522,1.0,1,780000,0.0,4.0,1440.0,1.0,1.0
"Swaroop Marvel Gold Phase II Colloseum, Valmik Nagar, Bhandup West, Mumbai",Ready to move,Unfurnished,600.0,415.0,2.0,1,10500000,100000.0,25.0,17500.0,1.0,1.0
"Oberoi Esquire, Yashodham, Goregaon East, Mumbai",Ready to move,Unfurnished,1430.0,1330.0,2.0,2,73000000,730000.0,52.0,51050.0,3.0,3.0
"Windsor Grande Residences, Highland Park, Andheri West, Mumbai",Ready to move,Semi Furnished,3300.0,2300.0,4.0,3,125000000,1250000.0,32.0,37880.0,4.0,4.0
"Modispaces Volga, Eksar, Borivali West, Mumbai",Ready to move,Semi Furnished,942.0,642.0,2.0,1,23000000,230000.0,20.0,24420.0,2.0,2.0
"Godrej Tranquil, Hanuman Nagar, Kandivali East, Mumbai",Ready to move,Unfurnished,1000.0,725.0,2.0,1,16500000,160000.0,21.0,16500.0,2.0,2.0
"Borivali West, Mumbai",Ready to move,Semi Furnished,900.0,720.9916017,1.0,1,18000000,18000000.0,17.0,20000.0,2.0,2.0
"Radius Viceroy Park, Anand Park, Dahisar West, Mumbai",Ready to move,Unfurnished,700.0,515.0,2.0,1,14000000,140000.0,14.0,20000.0,2.0,2.0
"Saraf Chaudhary Nagar, Kandivali East, Mumbai",Ready to move,Semi Furnished,1320.0,1100.0,3.0,1,26500000,260000.0,8.0,20070.0,3.0,3.0
"Omkar Alta Monte, Kokanipada, Malad East, Mumbai",Ready to move,Fully Furnished,1800.0,1540.0,4.0,1,48500000,480000.0,54.0,26940.0,3.0,3.0
"Lodha Splendora Platino E To G Vivant A To D, Bhayandarpada, Thane West, Mumbai",Ready to move,Fully Furnished,650.0,650.0,2.0,1,10000000,100000.0,38.0,15380.0,2.0,2.0
"Sheth Vasant Oasis, Tarun Bharat, Andheri East, Mumbai",Ready to move,Unfurnished,900.0,670.0,2.0,1,21000000,210000.0,19.0,23330.0,2.0,2.0
"Indira Nagar, Chembur, Mumbai",Ready to move,Fully Furnished,2552.0,1130.69206,2.07758138,1,43100000,43100000.0,5.0,16910.0,4.0,2.0
"Rose Queen, Khar West, Mumbai",Ready to move,Fully Furnished,1700.0,1150.0,3.0,1,61500000,620000.0,10.0,36180.0,3.0,3.0
"Kohinoor City Phase I, Vidya Vihar West, Kurla West, Mumbai",Ready to move,Unfurnished,982.0,727.0,2.0,1,21000000,210000.0,7.0,21380.0,2.0,2.0
"HDIL Dheeraj Solitaire, Chincholi Bunder, Malad West, Mumbai",Ready to move,Semi Furnished,1100.0,850.0,3.0,2,22100000,220000.0,20.0,20090.0,3.0,3.0
"Chaitanya Radha Govind, Siddharth Nagar, Borivali East, Mumbai",Ready to move,Unfurnished,980.0,670.0,2.0,1,18500000,190000.0,9.0,18880.0,2.0,2.0
"Rajendra Nagar, Borivali East, Mumbai",Ready to move,Unfurnished,1800.0,800.0,3.0,1,22500000,230000.0,17.0,12500.0,3.0,3.0
"avirahi, I C Colony, Borivali West, Mumbai",Ready to move,Unfurnished,700.0,448.4831167,2.0,1,10500000,10500000.0,13.0,15000.0,1.0,2.0
"Sai niketan borivali West, Borivali West, Mumbai",Ready to move,Semi Furnished,800.0,650.7232131,1.0,1,21000000,21000000.0,8.0,26250.0,2.0,2.0
"D.N.Nagar, Andheri West, Mumbai",Ready to move,Unfurnished,1100.0,1228.108458,1.0,1,40000000,40000000.0,6.0,36360.0,3.0,2.0
"Andheri Link Road Lower Oshiwara Metro Station, SV Patel Nagar, Andheri West, Mumbai",Ready to move,Unfurnished,1500.0,1083.745355,1.0,1,31500000,31500000.0,7.0,21000.0,4.0,4.0
"Rajlaxmi Residency, Jawahar Nagar, Goregaon West, Mumbai",Ready to move,Unfurnished,875.0,672.0,2.0,1,19100000,189955.8701,7.0,21880.0,2.0,2.0
"Parinee Essence, Ambedkar Nagar, Kandivali West, Mumbai",Ready to move,Unfurnished,600.0,410.0,2.0,1,8800000,90000.0,23.0,14670.0,1.0,1.0
"Semifurnished apartment in Mulund, P&T Staff Colony, Mulund West, Mumbai",Ready to move,Semi Furnished,385.0,390.6431884,1.0,1,11500000,11500000.0,25.0,29870.0,1.0,2.0
"Four Bungalows, Andheri West, Mumbai",Ready to move,Semi Furnished,560.0,425.3019574,1.0,1,15000000,15000000.0,6.0,26790.0,2.0,1.0
"Parthenon, Four Bungalows, Andheri West, Mumbai",Ready to move,Unfurnished,4410.0,2708.254273,1.0,3,187000000,187000000.0,33.0,42400.0,4.0,4.0
"sea breeze near rto office dahisar west kandarpada, Dahisar West, Mumbai",Ready to move,Unfurnished,800.0,548.5996711,1.0,1,11500000,11500000.0,7.0,14380.0,2.0,2.0
"Ameya Woods, Sandor, Vasai West, Mumbai",Ready to move,Semi Furnished,700.0,450.0,2.0,1,5100000,52112.39869,4.0,7290.0,1.0,1.0
"Ruparel Orion, Postal Colony, Chembur, Mumbai",Ready to move,Unfurnished,1650.0,820.0,2.0,2,16000000,160000.0,15.0,9700.0,2.0,2.0
"Khar West, Mumbai",Ready to move,Semi Furnished,3150.0,2723.863968,2.000000636,4,220000000,220000000.0,14.0,69840.0,4.0,4.0
"konark classic appt , Bandra West, Mumbai",Ready to move,Fully Furnished,2000.0,1399.999883,1.0,2,65000000,65000000.0,8.0,32500.0,2.0,2.0
"Lokhandwala Sapphire Heights, Lokhandwala Township, Kandivali East, Mumbai",Ready to move,Unfurnished,1250.0,850.0,3.0,1,20500000,200000.0,26.0,16400.0,3.0,3.0
"Shree N M Joshi Building No 4 Annex, Neelam Nagar, Mulund East, Mumbai",Ready to move,Unfurnished,600.0,485.0,2.0,1,12000000,120000.0,6.0,20000.0,1.0,1.0
"Swaroop, Chhatrapati Shivaji International Airport Area, Vile Parle East, Mumbai",Ready to move,Unfurnished,450.0,447.5256897,1.0,0,12500000,12500000.0,7.0,27780.0,1.0,2.0
"DB Woods, Gokuldham, Goregaon East, Mumbai",Ready to move,Fully Furnished,2300.0,1800.0,4.0,4,80000000,800000.0,45.0,34780.0,4.0,4.0
"Falsa Scarlett Homes, Ketkipada, Dahisar East, Mumbai",Ready to move,Unfurnished,400.0,290.0,1.0,3,4543000,0.0,13.0,11360.0,1.0,1.0
"El Dorado CHS, Kamgar Nagar, Prabhadevi, Mumbai",Ready to move,Semi Furnished,2750.0,1928.466528,1.0,2,125000000,125000000.0,15.0,45450.0,4.0,3.0
"Pebbles Marina Apartments, Santacruz West, Mumbai",Ready to move,Semi Furnished,1000.0,774.0,2.0,1,49500000,450000.0,11.0,49500.0,2.0,2.0
"Godrej RKS, Postal Colony, Chembur, Mumbai",Ready to move,Semi Furnished,1579.0,1316.0,2.0,1,68000000,680000.0,15.0,43060.0,3.0,3.0
"JP North, Kashimira, Mira Road East, Mumbai",Ready to move,Unfurnished,990.0,650.0,2.0,2,10200000,74037.87522,23.0,10300.0,2.0,2.0
"Sheth Vasant Oasis, Marol, Andheri East, Mumbai",Ready to move,Semi Furnished,920.0,800.0,2.0,1,29500000,300000.0,15.0,32060.0,2.0,2.0
"DSS Mahavir Universe, Sarvodaya Nagar, Bhandup West, Mumbai",Ready to move,Semi Furnished,800.0,666.0,2.0,1,17200000,170000.0,25.0,21500.0,2.0,2.0
"L And T Elixir Reserve, Chandivali, Powai, Mumbai",Ready to move,Semi Furnished,1150.0,810.0,2.0,1,29900000,300000.0,22.0,26000.0,2.0,2.0
"Raheja Ridgewood, NESCO, Goregaon East, Mumbai",Ready to move,Fully Furnished,2800.0,2200.0,5.0,2,67500000,0.0,20.0,24110.0,5.0,5.0
"Atmosphere O2 Tower G, Hira Nagar, Mulund West, Mumbai",Ready to move,Semi Furnished,693.0,628.0,2.0,1,18000000,180000.0,42.0,25970.0,2.0,2.0
"Esquire Skytower, P&T Staff Colony, Mulund West, Mumbai",Ready to move,Unfurnished,880.0,437.7374266,1.0,0,11900000,11900000.0,21.0,13520.0,2.0,2.0
"Godrej The Trees, Pirojshanagar, Vikhroli East, Mumbai",Ready to move,Semi Furnished,590.0,480.0,2.0,3,17000000,0.0,16.0,28810.0,1.0,1.0
"Sagar Avenue ll, Vakola, Santacruz East, Mumbai",Ready to move,Fully Furnished,460.0,460.0,1.0,1,12000000,120000.0,12.0,26090.0,1.0,1.0
"Omkar Vive, Kurla West, Mumbai",Ready to move,Semi Furnished,550.0,410.0,1.0,2,11500000,110000.0,14.0,20910.0,1.0,1.0
"Tilak Nagar, Chembur, Mumbai",Ready to move,Unfurnished,550.0,447.0324202,1.0,0,13000000,13000000.0,12.0,23640.0,1.0,2.0
"I C Colony, Borivali West, Mumbai",Ready to move,Semi Furnished,950.0,864.0,3.0,2,25000000,250000.0,7.0,26320.0,3.0,3.0
"Neptune Flying Kites A Wing Right Wing, Vidya Vihar, Mulund West, Mumbai",Ready to move,Semi Furnished,1350.0,1075.0,2.0,2,22500000,230000.0,31.0,16670.0,3.0,3.0
"Versova, Andheri West, Mumbai",Ready to move,Unfurnished,1100.0,1056.34902,1.0,1,38500000,38500000.0,6.0,35000.0,3.0,3.0
"Srishti Micro Srishti, Industrial Area, Bhandup West, Mumbai",Ready to move,Semi Furnished,1000.0,585.0,2.0,1,14500000,140000.0,18.0,14500.0,2.0,2.0
"Chhatrapati Shivaji International Airport Area, Vile Parle East, Mumbai",Ready to move,Fully Furnished,1300.0,1092.327268,1.0,1,47500000,47500000.0,9.0,36540.0,3.0,3.0
"Hiranandani Gardens Glen Ridge, Hiranandani Gardens, Powai, Mumbai",Ready to move,Semi Furnished,2700.0,1900.0,3.0,2,120000000,1200000.0,30.0,44440.0,4.0,4.0
"Shapoorji Pallonji Vicinia, Sainath Nagar, Powai, Mumbai",Ready to move,Unfurnished,780.0,671.0,2.0,1,19000000,190000.0,22.0,24360.0,2.0,2.0
"Gulmohar Colony, Juhu, Mumbai",Ready to move,Unfurnished,2100.0,1599.399831,1.0,2,96000000,96000000.0,15.0,45710.0,4.0,4.0
"P D Shree Sai Sharan CHS Sale Building, Chakala Industrial Area (MIDC), Andheri East, Mumbai",Ready to move,Unfurnished,574.0,474.0,2.0,1,11900000,0.0,10.0,20730.0,1.0,1.0
"Gundecha Valley Of Flowers, Thakur Village, Kandivali East, Mumbai",Ready to move,Semi Furnished,1110.0,900.0,3.0,1,25000000,250000.0,8.0,22520.0,3.0,3.0
"Babdra apt , Bandra West, Mumbai",Ready to move,Unfurnished,1350.0,1302.20781,2.0,1,55000000,55000000.0,15.0,40740.0,3.0,3.0
"Gaurav Garden Mira road, Beverly Park, Mira Road East, Mumbai",Ready to move,Unfurnished,650.0,431.8812437,3.0,1,7000000,99969.26069,7.0,10770.0,1.0,2.0
"Sandor, Vasai West, Mumbai",Ready to move,Unfurnished,1000.0,611.4156323,2.0,1,7000000,0.0,7.0,7000.0,2.0,2.0
"MM Spectra, Everard Nagar, Chembur, Mumbai",Ready to move,Unfurnished,1600.0,900.0,2.0,2,18000000,190000.0,15.0,11250.0,2.0,2.0
"RTO Colony, Mumbai Central, Mumbai",Ready to move,Fully Furnished,2580.0,1750.0,6.0,6,100000000,1000000.0,35.0,38760.0,5.0,5.0
"Supreme Lake Primrose, Powai, Mumbai",Ready to move,Unfurnished,1100.0,700.0,2.0,1,24000000,240000.0,22.0,21820.0,2.0,2.0
"Mahindra Vivante Building Number 1 And 2, J B Nagar, Andheri East, Mumbai",Ready to move,Semi Furnished,900.0,750.0,2.0,1,27000000,0.0,12.0,30000.0,2.0,2.0
"MAHESH VILLA   Andheri west, SV Patel Nagar, Andheri West, Mumbai",Ready to move,Semi Furnished,695.0,499.7622821,1.0,1,12500000,12500000.0,7.0,17980.0,1.0,2.0
"Sahakar Residency, Naigaon East, Mumbai",Ready to move,Unfurnished,590.0,385.0,2.0,1,3350000,0.0,9.0,5680.0,1.0,1.0
"Lokhandwala Spring Leaf, Lokhandwala Township, Kandivali East, Mumbai",Ready to move,Semi Furnished,900.0,750.0,2.0,1,17000000,170000.0,7.0,18890.0,2.0,2.0
"Shapoorji Pallonji Vicinia, Chandivali, Powai, Mumbai",Ready to move,Semi Furnished,1950.0,1655.0,4.0,2,57500000,580000.0,20.0,29490.0,4.0,4.0
"Vicky Apartment, Prabhadevi, Mumbai",Ready to move,Semi Furnished,950.0,850.0,2.0,1,47000000,40293719.83,10.0,49470.0,2.0,2.0
"Mon Dezire, Priyadarshini Society, Dadar West, Mumbai",Ready to move,Semi Furnished,1050.0,1407.53083,1.0,1,62500000,62500000.0,7.0,59520.0,3.0,3.0
"Platinum Casa Millennia, D.N.Nagar, Andheri West, Mumbai",Ready to move,Unfurnished,440.0,440.0,2.0,0,14000000,140000.0,16.0,31820.0,1.0,1.0
"Ecohomes Residency, Marol, Andheri East, Mumbai",Ready to move,Unfurnished,1124.0,709.0,2.0,1,17000000,170000.0,12.0,15120.0,2.0,2.0
"Yashwant Empire, Vasai East Salt Plant, Vasai East, Mumbai",Ready to move,Semi Furnished,780.0,620.0,1.0,1,3900000,78000.0,14.0,5000.0,1.0,1.0
"Kapoor Tower, Jesal Park, Bhayandar East, Mumbai",Ready to move,Unfurnished,820.0,623.1469993,3.0,1,14000000,138151.0289,12.0,17070.0,2.0,2.0
"Morya Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,650.0,410.0,2.0,0,3050000,61000.0,10.0,4690.0,1.0,1.0
"Vallabh NagarSwastik Nagar, Juhu, Mumbai",Ready to move,Semi Furnished,4200.0,2753.299733,1.0,2,230000000,230000000.0,12.0,54760.0,4.0,4.0
"Supreme Lake Primrose, Powai, Mumbai",Ready to move,Semi Furnished,1250.0,1050.0,3.0,1,33500000,340000.0,23.0,26800.0,3.0,3.0
"Impact Silicon Park, Jankalyan Nagar, Malad West, Mumbai",Ready to move,Unfurnished,750.0,750.0,2.0,1,13500000,110000.0,21.0,18000.0,2.0,2.0
"Reliable Garden by Reliable Group of Companies, Naigaon East, Mumbai",Ready to move,Unfurnished,529.0,350.0,1.0,1,2600000,0.0,7.0,4910.0,1.0,1.0
"Heritage Amar Villa, Chembur, Mumbai",Ready to move,Semi Furnished,1050.0,820.0,2.0,1,31500000,310000.0,12.0,30000.0,3.0,3.0
"Gurukrupa Marina Enclave, Kharodi Village, Malad West, Mumbai",Ready to move,Unfurnished,1020.0,618.0,2.0,1,15500000,150000.0,23.0,15200.0,2.0,2.0
"Shivneri Sion, Sion East, Sion, Mumbai",Ready to move,Semi Furnished,1500.0,980.0862963,1.0,3,28000000,28000000.0,3.0,18670.0,3.0,3.0
"JSB Nakshatra Primus, Naigaon East, Mumbai",Ready to move,Unfurnished,500.0,260.0,1.0,1,2430000,4559.006625,14.0,4860.0,1.0,1.0
"Tilak Nagar Sai Kurpa, Tilak Nagar, Chembur, Mumbai",Ready to move,Semi Furnished,500.0,350.0,1.0,0,9200000,92000.0,8.0,18400.0,1.0,1.0
"Kanjurmarg East, Mumbai",Ready to move,Semi Furnished,550.0,400.0,1.0,1,9000000,90000.0,15.0,16360.0,1.0,1.0
"Ajmera Bhakti Park, Bhakti Park, Wadala East, Mumbai",Ready to move,Unfurnished,1100.0,880.0,2.0,1,25500000,250000.0,7.0,23180.0,3.0,3.0
"Supreme Willows, Charkop Gaon, Kandivali West, Mumbai",Ready to move,Unfurnished,890.0,650.0,2.0,1,16800000,15585325.19,15.0,18880.0,2.0,2.0
"The Baya Junction, Pestom Sagar Colony, Ghatkopar East, Mumbai",Ready to move,Fully Furnished,749.0,535.0,2.0,0,14000000,140000.0,20.0,18690.0,2.0,2.0
"Star Heights, Morya Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,660.0,407.3349065,2.0,1,3000000,0.0,12.0,4540.0,1.0,1.0
"Vaibhavlaxmi East Syde, Sindhu Wadi, Ghatkopar East, Mumbai",Ready to move,Unfurnished,876.0,730.0,3.0,1,17100000,0.0,16.0,19520.0,3.0,3.0
"Sanjay Deep Height, Morya Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,600.0,410.0,1.0,2,3000000,44052.03846,7.0,5000.0,1.0,1.0
"Sunder Nagar, Andheri East, Mumbai",Ready to move,Unfurnished,600.0,400.0,2.0,1,10500000,7842515.582,13.0,17500.0,1.0,1.0
"KALINA NX SANTACRUZ, Vakola, Santacruz East, Mumbai",Ready to move,Semi Furnished,1100.0,723.3795244,1.0,2,18000000,18000000.0,9.0,16360.0,2.0,2.0
" Om Vishramyog CHS, Ashok Nagar, Borivali West, Mumbai",Ready to move,Semi Furnished,650.0,550.0,1.0,2,16000000,14386697.24,4.0,24610.0,2.0,2.0
"Nahar Water Lily And White Lily, Sainath Nagar, Powai, Mumbai",Ready to move,Unfurnished,850.0,680.0,2.0,1,19300000,190000.0,18.0,22700.0,2.0,2.0
"Gurukrupa Marina Enclave, Kharodi Village, Malad West, Mumbai",Ready to move,Unfurnished,786.0,618.0,2.0,2,14900000,150000.0,23.0,18960.0,2.0,2.0
"Furnished flat, Devki Nagar, Borivali West, Mumbai",Ready to move,Fully Furnished,600.0,493.6585438,1.0,1,11000000,11000000.0,17.0,18330.0,1.0,2.0
